Grevillea lavandulacea;9516;Lavender Grevillea;29;51;500;3000;7;40;5000;99000;29;35;23;29;288;0;0;;;;;;;;;;2;Grevillea;lavandulacea;;Grevillea lavandulacea;3883;true;0;0;false;false;;G;3241;3;2;1
Grevillea olivacea;7199;Olive Grevillea;29;51;500;3000;7;40;5000;99000;29;35;23;29;288;0;0;;;;;;;;;;2;Grevillea;olivacea;;Grevillea olivacea;2215;true;0;132;false;false;;G;3242;3;2;1
Grevillea robusta;659;Silk Oak;29;51;500;3000;7;40;5000;99000;29;35;23;29;288;0;0;2135;3660;760;1065;9;11;3;12;-1;2;Grevillea;robusta;;Grevillea robusta;489;true;0;164;false;false;Grevillea venusta;G;3243;3;2;1
Grevillea rosmarinifolia;7200;Rosemary Grevillea;29;51;500;3000;7;40;5000;99000;29;35;23;29;288;0;0;;;;;;;;;;2;Grevillea;rosmarinifolia;;Grevillea rosmarinifolia;2216;true;0;132;false;false;Grevillea nutans;G;3244;3;2;1
Grevillea x 'Noellii';657;Grevillea;29;51;500;3000;7;30;10000;99000;29;35;23;29;288;0;0;90;185;90;185;8;10;10;12;-6.5;0;Grevillea;x;Noellii;Grevillea x;3259;false;0;0;false;false;;G;3245;4;2;1
Grevillea x gaudichaudii;9521;Spider Flower;29;51;500;3000;7;40;5000;99000;29;35;23;29;288;0;0;;;;;;;;;;2;Grevillea;x gaudichaudii;;Grevillea x gaudichaudii;3872;true;0;128;false;false;;G;3246;3;2;1
Grewia occidentalis;658;Starflower;32;51;500;3000;10;40;10000;99000;32;38;26;32;288;0;0;185;305;150;365;10;11;10;12;4.5;2;Grewia;occidentalis;;Grewia occidentalis;488;true;0;164;false;false;;G;3247;4;2;1
Gunnera manicata;6021;Giant Gunnera;38;51;1000;5000;7;30;5000;99000;38;44;32;38;288;0;0;195;295;305;365;7;10;7;12;-12;10;Gunnera;manicata;;Gunnera manicata;1524;true;0;164;false;false;;G;3248;3;2;2
Gunnera tinctoria;9947;Chilean Rhubarb;38;51;1000;5000;7;30;5000;99000;38;44;32;38;288;0;0;;;;;;;;;-18;2;Gunnera;tinctoria;;Gunnera tinctoria;3698;true;0;0;false;false;Gunnera scabra, Gunnera chilensis;G;3249;3;2;2
Guzmania hybrids;8421;Bromeliad;32;66;500;5000;15;30;300;6000;32;38;26;32;288;0;0;30;60;30;60;;;;;10;299;Guzmania;x;;Guzmania hybrids;3225;true;1;4;false;false;;G;3250;1;2;1
Guzmania x 'Rana';5829;Bromeliad;32;66;500;5000;15;30;300;6000;32;38;26;32;288;0;0;30;60;30;60;11;15;1;12;10;0;Guzmania;x;Rana;Guzmania x;3225;false;0;0;false;false;;G;3251;1;2;1
Gymnocalycium horstii;7202;Gymnocalycium;22;38;-1000;3000;7;30;10000;99000;22;28;16;22;288;672;672;;;;;;;;;;2;Gymnocalycium;horstii;;Gymnocalycium horstii;2218;true;0;5;false;false;;G;3252;4;1;1
Gymnocalycium mihanovichii;7203;Chin Cactus;22;38;-1000;3000;7;30;10000;99000;22;28;16;22;288;672;672;;;;;;;;;;28;Gymnocalycium;mihanovichii;;Gymnocalycium mihanovichii;2219;true;0;5;false;false;;G;3253;4;1;1
Gymnocalycium quehlianum;7204;Gymnocalycium;22;38;-1000;3000;7;30;10000;99000;22;28;16;22;288;672;672;;;;;;;;;;2;Gymnocalycium;quehlianum;;Gymnocalycium quehlianum;2220;true;0;5;false;false;;G;3254;4;1;1
Gymnocalycium saglionis;7205;Gymnocalycium;22;38;-1000;3000;7;30;10000;99000;22;28;16;22;288;672;672;;;;;;;;;;2;Gymnocalycium;saglionis;;Gymnocalycium saglionis;2221;true;0;5;false;false;;G;3255;4;1;1
Gymnocladus dioica;660;Kentucky Coffee Tree;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;1525;2285;1370;1525;3;8;5;9;-34.5;2;Gymnocladus;dioica;;Gymnocladus dioica;490;true;0;36;false;false;;G;3256;4;2;1
Gymnocladus dioicus;7207;Kentucky Coffeetree;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;;;;;;;;;-37;2;Gymnocladus;dioicus;;Gymnocladus dioicus;2223;true;0;4;false;false;;G;3257;4;2;1
Gynura aurantiaca;9522;Purple Passion Vine;32;51;500;3000;7;30;5000;99000;32;38;26;32;288;0;0;60;150;;;8;12;;;-6.5;20;Gynura;aurantiaca;;Gynura aurantiaca;3403;true;1;132;false;false;;G;3258;3;2;1
Gynura aurantiaca 'Purple Passion';661;Purple Passion Vine;32;51;500;3000;7;30;5000;99000;32;38;26;32;288;0;0;60;150;;;8;12;10;12;-6.5;0;Gynura;aurantiaca;Purple Passion;Gynura aurantiaca;3403;false;0;0;false;false;;G;3259;3;2;1
Gypsophila elegans;662;Annual Baby's-Breath;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;30;50;;;;;1;9;-1;8;Gypsophila;elegans;;Gypsophila elegans;491;true;1;132;false;false;;G;3260;4;2;1
Gypsophila elegans 'Covent Garden';1693;Annual Baby's-Breath;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;30;50;;;;;1;9;-1;0;Gypsophila;elegans;Covent Garden;Gypsophila elegans;491;false;0;0;false;false;;G;3261;4;2;1
Gypsophila hybrids;9524;Baby's-Breath;32;51;500;3000;7;40;5000;99000;32;38;26;32;288;0;0;30;45;40;60;;;;;-23.5;4;Gypsophila;x;;Gypsophila hybrids;3265;true;1;4;false;false;;G;3262;3;2;1
Gypsophila muralis;8440;Russian Vine;32;51;500;3000;7;30;10000;99000;32;38;26;32;288;0;0;30;35;25;35;;;;;-1;6;Gypsophila;muralis;;Gypsophila muralis;3608;true;2;132;false;false;;G;3263;4;2;1
Gypsophila muralis 'Gypsy Deep Rose';1692;Russian Vine;32;51;500;3000;7;30;10000;99000;32;38;26;32;288;0;0;25;30;25;35;;;1;12;-1;0;Gypsophila;muralis;Gypsy Deep Rose;Gypsophila muralis;3608;false;0;0;false;false;;G;3264;4;2;1
Gypsophila muralis 'Gypsy';1695;Russian Vine;32;51;500;3000;10;30;10000;99000;32;38;26;32;288;0;0;30;35;;;;;1;12;-1;0;Gypsophila;muralis;Gypsy;Gypsophila muralis;3608;false;0;0;false;false;;G;3265;4;2;1
Gypsophila pacifica;9523;Pacific Gypsophila;32;51;500;3000;7;30;10000;99000;32;38;26;32;288;0;0;75;110;75;110;;;;;-1;4;Gypsophila;pacifica;;Gypsophila pacifica;3371;true;1;4;false;false;;G;3266;4;2;1
Gypsophila pacifica 'Pacifica Pink';1696;Pacific Gypsophila;32;51;500;3000;7;30;10000;99000;32;38;26;32;288;0;0;75;110;75;110;;;1;9;-1;0;Gypsophila;pacifica;Pacifica Pink;Gypsophila pacifica;3371;false;0;0;false;false;;G;3267;4;2;1
Gypsophila paniculata;663;Baby's Breath;32;51;500;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;30;45;40;60;4;10;1;9;-29;13;Gypsophila;paniculata;;Gypsophila paniculata;492;true;2;36;false;false;;G;3268;3;2;1
Gypsophila paniculata 'Early Snowball';1694;Baby's Breath;32;51;500;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;45;90;60;90;5;9;1;9;-23.5;0;Gypsophila;paniculata;Early Snowball;Gypsophila paniculata;492;false;0;0;false;false;;G;3269;3;2;1
Gypsophila paniculata 'Festival Star';5242;Hardy Baby's Breath;32;51;500;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;30;45;40;60;5;11;1;9;-23.5;0;Gypsophila;paniculata;Festival Star;Gypsophila paniculata;492;false;0;0;false;false;;G;3270;3;2;1
Gypsophila repens;9525;Baby's Breath;32;51;500;3000;7;35;5000;99000;32;38;26;32;288;0;0;5;20;;;;;;;-34.5;6;Gypsophila;repens;;Gypsophila repens;3276;true;1;132;false;false;;G;3271;3;2;1
Gypsophila repens 'Rosea';664;Baby's Breath;32;51;500;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;5;20;;;3;9;1;12;-34.5;0;Gypsophila;repens;Rosea;Gypsophila repens;3276;false;0;0;false;false;;G;3272;3;2;1
Gypsophila x 'Festival Star';6124;Baby's-Breath;32;51;500;3000;7;40;5000;99000;32;38;26;32;288;0;0;30;45;40;60;5;11;1;9;-23.5;0;Gypsophila;x;Festival Star;Gypsophila x;3265;false;0;0;false;false;;G;3273;3;2;1
Habenaria radiata;6027;White Egret Flower;22;32;-1000;99000;10;30;300;6000;22;28;16;22;288;384;384;25;35;15;25;10;15;10;12;4.5;6;Habenaria;radiata;;Habenaria radiata;1525;true;0;256;true;false;;H;3274;1;1;1
Hakonechloa hybrids;9526;Japanese Forest Grass;32;51;1000;3000;7;35;10000;99000;32;38;26;32;288;0;0;45;60;;;;;;;-18;8;Hakonechloa;x;;Hakonechloa hybrids;3334;true;1;4;false;false;;H;3275;4;2;2
Hakonechloa macra 'All Gold';6125;Hakone Grass;32;51;1000;3000;7;35.9;2000;20000;32;38;26;32;288;0;0;25;35;40;60;5;9;1;9;-23.5;0;Hakonechloa;macra;All Gold;Hakonechloa macra;1206;false;0;0;false;false;;H;3276;2;2;2
Hakonechloa macra 'Aureola';665;Hakonechloa;32;51;1000;3000;7;35.9;300;99000;32;38;26;32;288;0;0;30;45;35;50;5;9;5;9;-23.5;0;Hakonechloa;macra;Aureola;Hakonechloa macra;1206;false;0;0;false;false;;H;3277;1;2;2
Hakonechloa macra;2529;Japanese Forest Grass;32;51;1000;3000;7;35.9;300;99000;32;38;26;32;288;0;0;25;35;35;60;5;9;5;9;-23.5;9;Hakonechloa;macra;;Hakonechloa macra;1206;true;2;36;false;false;;H;3278;1;2;2
Hakonechloa x 'Aureola';5877;Japanese Forest Grass;32;51;1000;3000;7;35.9;10000;99000;32;38;26;32;288;0;0;45;60;;;6;9;5;9;-18;0;Hakonechloa;x;Aureola;Hakonechloa x;3334;false;0;0;false;false;;H;3279;4;2;2
Halesia carolina;7209;Silverbell;32;51;500;3000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;;2;Halesia;carolina;;Halesia carolina;2225;true;0;132;false;false;;H;3280;3;2;1
Halesia diptera;667;Snowdrop Tree;32;51;500;3000;7;35.9;300;99000;32;38;26;32;288;0;0;455;760;455;760;5;8;4;8;-23.5;2;Halesia;diptera;;Halesia diptera;494;true;0;164;false;false;;H;3281;1;2;1
Halesia monticola;668;Mountain Silverbell;32;51;500;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;1525;2285;760;1065;6;9;6;9;-18;2;Halesia;monticola;;Halesia monticola;495;true;0;164;false;false;;H;3282;3;2;1
Halesia tetraptera;666;Carolina Silverbell;32;51;500;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;760;1525;1065;1525;5;8;4;8;-23.5;2;Halesia;tetraptera;;Halesia tetraptera;493;true;0;164;false;false;;H;3283;3;2;1
Hamamelis intermedia 'Jelena';670;Witch Hazel;32;51;500;3000;7;30;5000;99000;32;38;26;32;288;0;0;455;610;455;610;5;9;1;9;-23.5;0;Hamamelis;intermedia;Jelena;Hamamelis intermedia;3624;false;0;0;false;false;;H;3284;3;2;1
Hamamelis intermedia;8456;Witch-Hazel;32;51;500;3000;7;30;5000;99000;32;38;26;32;288;0;0;455;610;455;610;;;;;-23.5;11;Hamamelis;intermedia;;Hamamelis intermedia;3624;true;2;132;false;false;;H;3285;3;2;1
Hamamelis intermedia 'Arnold's Promise';669;Witch-Hazel;32;51;500;3000;7;30;5000;99000;32;38;26;32;288;0;0;455;610;455;610;5;9;1;9;-23.5;0;Hamamelis;intermedia;Arnold's Promise;Hamamelis intermedia;3624;false;0;0;false;false;;H;3286;3;2;1
Hamamelis mollis;671;Chinese Witch Hazel;32;51;500;3000;7;30;300;99000;32;38;26;32;288;0;0;305;455;305;455;5;9;5;9;-23.5;4;Hamamelis;mollis;;Hamamelis mollis;496;true;1;164;false;false;;H;3287;1;2;1
Hamamelis mollis 'Brevipetala';672;Chinese Witch Hazel;32;51;500;3000;7;30;300;99000;32;38;26;32;288;0;0;305;455;305;455;5;9;5;9;-23.5;0;Hamamelis;mollis;Brevipetala;Hamamelis mollis;496;false;0;0;false;false;;H;3288;1;2;1
Hamamelis vernalis;673;Vernal Witch Hazel;32;51;500;3000;7;30;300;99000;32;38;26;32;288;0;0;185;305;185;305;4;8;5;9;-29;2;Hamamelis;vernalis;;Hamamelis vernalis;497;true;0;164;false;false;;H;3289;1;2;1
Hamamelis virginiana;674;Common Witch Hazel;32;51;500;3000;7;35.9;300;99000;32;38;26;32;288;0;0;455;760;455;760;3;8;1;8;-34.5;3;Hamamelis;virginiana;;Hamamelis virginiana;498;true;0;164;false;false;;H;3290;1;2;1
Hardenbergia comptoniana;10337;Hardenbergia;32;51;1000;3000;15;40;10000;99000;32;38;26;32;288;0;0;;;;;;;;;10;3;Hardenbergia;comptoniana;;Hardenbergia comptoniana;4211;true;0;0;false;false;;H;3291;4;2;2
Hardenbergia violacea;9969;False Sarsaparilla;32;51;1000;3000;15;40;10000;99000;32;38;26;32;288;0;0;145;220;;;;;;;10;11;Hardenbergia;violacea;;Hardenbergia violacea;3552;true;1;4;false;false;;H;3292;4;2;2
Hardenbergia violacea 'Happy Wanderer';6320;Purple Coral Pea;32;51;1000;3000;15;40;10000;99000;32;38;26;32;288;0;0;145;220;;;12;15;10;12;10;0;Hardenbergia;violacea;Happy Wanderer;Hardenbergia violacea;3552;false;0;0;false;false;;H;3293;4;2;2
Hatiora gaertneri;5958;Easter Cactus;22;38;-1000;3000;7;35;10000;99000;22;28;16;22;288;672;672;10;20;20;30;11;12;1;12;-1;91;Hatiora;gaertneri;;Hatiora gaertneri;1519;true;0;37;false;false;;H;3294;4;1;1
Hatiora salicornioides;7211;Rhipsalis Salicornioides;22;38;-1000;3000;7;35;10000;99000;22;28;16;22;288;672;672;;;;;;;;;-1;26;Hatiora;salicornioides;;Hatiora salicornioides;2227;true;0;5;false;false;Rhipsalis salicornioides;H;3295;4;1;1
Haworthia cymbiformis;7212;Haworthia Cymbiformis;29;38;-1000;3000;18;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;10;Haworthia;cymbiformis;;Haworthia cymbiformis;2228;true;0;4;false;false;;H;3296;4;2;1
Haworthia fasciata;7213;Haworthia;29;38;-1000;3000;18;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;12;Haworthia;fasciata;;Haworthia fasciata;2229;true;0;4;false;false;;H;3297;4;2;1
Haworthia limifolia;7214;Haworthia;29;38;-1000;3000;18;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;27;Haworthia;limifolia;;Haworthia limifolia;2230;true;0;4;false;false;;H;3298;4;2;1
Haworthia tessellata;7215;Haworthia;29;38;-1000;3000;18;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;5;Haworthia;tessellata;;Haworthia tessellata;2231;true;0;4;false;false;;H;3299;4;2;1
Haworthia truncata;7216;Haworthia;29;38;-1000;3000;18;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;10;Haworthia;truncata;;Haworthia truncata;2232;true;0;4;false;false;;H;3300;4;2;1
Hebe albicans;7217;Hebe;32;66;500;5000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-12;12;Hebe;albicans;;Hebe albicans;2233;true;0;4;false;false;;H;3301;3;2;1
Hebe buxifolia 'Nana';675;Hebe;32;66;500;5000;7;35;5000;99000;32;38;26;32;288;0;0;30;90;90;150;8;10;8;10;-6.5;0;Hebe;buxifolia;Nana;Hebe buxifolia;3566;false;0;0;false;false;;H;3302;3;2;1
Hebe buxifolia;9528;Hebe buxifolia;32;66;500;5000;7;35;5000;99000;32;38;26;32;288;0;0;30;90;90;150;;;;;-6.5;8;Hebe;buxifolia;;Hebe buxifolia;3566;true;1;4;false;false;;H;3303;3;2;1
Hebe ochracea;7218;Hebe;32;66;500;5000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-12;2;Hebe;ochracea;;Hebe ochracea;2234;true;0;132;false;false;;H;3304;3;2;1
Hebe odora;7219;Hebe;32;66;500;5000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-12;8;Hebe;odora;;Hebe odora;2235;true;0;132;false;false;;H;3305;3;2;1
Hebe pimeleoides;9527;Hebe;32;66;500;5000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-12;6;Hebe;pimeleoides;;Hebe pimeleoides;3935;true;0;0;false;false;;H;3306;3;2;1
Hebe pinguifolia;10255;Hebe;32;66;500;5000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-12;2;Hebe;pinguifolia;;Hebe pinguifolia;4112;true;0;0;false;false;;H;3307;3;2;1
Hedera algeriensis;7220;Ivy;32;66;500;5000;10;40;5000;99000;32;38;26;32;288;0;0;;;;;;;;;;116;Hedera;algeriensis;;Hedera algeriensis;2236;true;0;0;false;false;;H;3308;3;2;1
Hedera canariensis;676;Canary Island Ivy;32;66;500;5000;10;40;5000;99000;32;38;26;32;288;0;0;15;30;;;6;11;6;12;-18;48;Hedera;canariensis;;Hedera canariensis;499;true;0;32;false;false;;H;3309;3;2;1
Hedera colchica;7221;Persian Ivy;32;66;500;5000;10;40;5000;99000;32;38;26;32;288;0;0;;;;;6;;;;-18;2;Hedera;colchica;;Hedera colchica;2237;true;0;4;false;false;;H;3310;3;2;1
Hedera helix;677;Common Ivy;32;66;500;5000;10;40;5000;99000;32;38;26;32;288;0;0;15;30;;;4;9;6;12;-29;352;Hedera;helix;;Hedera helix;500;true;2;160;false;false;Hedera arborea;H;3311;3;2;1
Hedera helix 'Gold Heart';2677;English Ivy;32;66;500;5000;10;40;5000;99000;32;38;26;32;288;0;0;15;30;;;4;9;6;12;-29;0;Hedera;helix;Gold Heart;Hedera helix;500;false;0;0;false;false;Hedera arborea;H;3312;3;2;1
Hedera helix 'Thorndale';2676;English Ivy;32;66;500;5000;10;40;5000;99000;32;38;26;32;288;0;0;15;30;;;4;9;6;12;-29;0;Hedera;helix;Thorndale;Hedera helix;500;false;0;0;false;false;Hedera arborea;H;3313;3;2;1
Hedera hibernica;7222;Atlantic Ivy;32;66;500;5000;10;40;5000;99000;32;38;26;32;288;0;0;;;;;;;;;;11;Hedera;hibernica;;Hedera hibernica;2238;true;0;4;false;false;Hedera vitifolia, Hedera vegeta;H;3314;3;2;1
Hedera nepalensis;7223;Ivy;32;66;500;5000;10;40;5000;99000;32;38;26;32;288;0;0;;;;;;;;;;20;Hedera;nepalensis;;Hedera nepalensis;2239;true;0;132;false;false;Hedera himalaica, Hedera cinerea;H;3315;3;2;1
Hedychium coronarium;5806;White Ginger Lily;32;51;1000;3000;10;35.9;10000;99000;32;38;26;32;288;0;0;245;365;75;110;7;11;7;12;-12;4;Hedychium;coronarium;;Hedychium coronarium;1490;true;0;52;false;false;Hedychium spicatum;H;3316;4;2;2
Hedychium flavescens;7224;Garland Flower;32;51;1000;3000;10;35;10000;99000;32;38;26;32;288;0;0;;;;;;;;;-18;2;Hedychium;flavescens;;Hedychium flavescens;2240;true;0;4;false;false;Hedychium emeiense, Hedychium panzhuum, Hedychium subditum;H;3317;4;2;2
Hedychium gardnerianum;7225;Garland Flower;32;51;1000;3000;10;35;10000;99000;32;38;26;32;288;0;0;;;;;;;;;-18;2;Hedychium;gardnerianum;;Hedychium gardnerianum;2241;true;0;4;false;false;;H;3318;4;2;2
Helenium amarum 'Dakota Gold';3572;Sneezeweed;32;51;500;3000;7;30;10000;99000;32;38;26;32;288;0;0;30;35;;;;;1;8;-1;0;Helenium;amarum;Dakota Gold;Helenium amarum;3598;false;0;0;false;false;;H;3319;4;2;1
Helenium amarum;8430;Yellowdicks;32;51;500;3000;7;30;10000;99000;32;38;26;32;288;0;0;30;35;60;70;;;;;-1;6;Helenium;amarum;;Helenium amarum;3598;true;2;132;false;false;;H;3320;4;2;1
Helenium amarum 'Amarum Dakota Gold';4773;Yellowdicks;32;51;500;3000;7;30;10000;99000;32;38;26;32;288;0;0;30;35;60;70;;;1;8;-1;0;Helenium;amarum;Amarum Dakota Gold;Helenium amarum;3598;false;0;0;false;false;;H;3321;4;2;1
Helenium autumnale;7226;Common Sneezeweed;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;;;;;3;8;;;-34.5;2;Helenium;autumnale;;Helenium autumnale;2242;true;0;132;false;false;;H;3322;4;2;1
Helenium bigelovii;7227;Bigelow's Sneezeweed;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;;;;;;;;;;2;Helenium;bigelovii;;Helenium bigelovii;2243;true;0;132;false;false;;H;3323;4;2;1
Helenium hybrids;8163;Sneezeweed;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;100;145;35;90;;;;;;10;Helenium;x;;Helenium hybrids;3171;true;4;132;false;false;;H;3324;4;2;1
Helenium x 'Moerheim Beauty';2534;Helenium;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;55;85;50;75;4;8;1;8;-29;0;Helenium;x;Moerheim Beauty;Helenium x;3171;false;0;0;false;false;;H;3325;4;2;1
Helenium x 'Flammenspiel';2535;Sneezeweed;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;90;120;45;60;4;8;1;8;-29;0;Helenium;x;Flammenspiel;Helenium x;3171;false;0;0;false;false;;H;3326;4;2;1
Helenium x 'Helena Red Shades';2536;Sneezeweed;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;100;145;35;55;3;8;1;8;-34.5;0;Helenium;x;Helena Red Shades;Helenium x;3171;false;0;0;false;false;;H;3327;4;2;1
Helenium x 'Red and Gold Hybrids';2537;Sneezeweed;32;51;500;3000;7;40;10000;99000;32;38;26;32;288;0;0;100;145;45;90;4;8;1;8;-29;0;Helenium;x;Red and Gold Hybrids;Helenium x;3171;false;0;0;false;false;;H;3328;4;2;1
Helianthemum hybrids;9532;Rock Rose;32;51;1000;3000;7;35;5000;99000;32;38;26;32;288;0;0;60;90;90;120;;;;;-18;7;Helianthemum;x;;Helianthemum hybrids;3316;true;1;4;false;false;;H;3329;3;2;2
Helianthemum nummularium;684;Rock Rose;32;51;1000;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;20;35;;;5;8;6;8;-23.5;6;Helianthemum;nummularium;;Helianthemum nummularium;505;true;0;36;false;false;;H;3330;3;2;2
Helianthemum x 'Ben Ledi';3460;Black Rose;32;51;1000;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;60;90;90;120;6;8;6;8;-18;0;Helianthemum;x;Ben Ledi;Helianthemum x;3316;false;0;0;false;false;;H;3331;3;2;2
Helianthus annuus;678;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;245;365;45;60;;;1;12;-1;286;Helianthus;annuus;;Helianthus annuus;501;true;47;4;false;false;;H;3332;3;2;2
Helianthus annuus 'American Giants Hybrid';3721;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;American Giants Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3333;3;2;2
Helianthus annuus 'Ballad';4272;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;455;15;60;;;1;12;-1;0;Helianthus;annuus;Ballad;Helianthus annuus;501;false;0;0;false;false;;H;3334;3;2;2
Helianthus annuus 'Bashful';3720;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;75;90;30;45;;;1;12;-1;0;Helianthus;annuus;Bashful;Helianthus annuus;501;false;0;0;false;false;;H;3335;3;2;2
Helianthus annuus 'Cappuccino Hybrid';3723;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Cappuccino Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3336;3;2;2
Helianthus annuus 'Chianti Hybrid';3724;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;120;150;15;30;;;1;12;-1;0;Helianthus;annuus;Chianti Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3337;3;2;2
Helianthus annuus 'Cyclops Hybrid';3725;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;365;455;45;60;;;1;12;-1;0;Helianthus;annuus;Cyclops Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3338;3;2;2
Helianthus annuus 'Del Sol Hybrid';3726;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Del Sol Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3339;3;2;2
Helianthus annuus 'Dorado Hybrid';3727;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Dorado Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3340;3;2;2
Helianthus annuus 'Double Dandy Hybrid';3728;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;30;40;15;30;;;1;12;-1;0;Helianthus;annuus;Double Dandy Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3341;3;2;2
Helianthus annuus 'Elf';3729;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Elf;Helianthus annuus;501;false;0;0;false;false;;H;3342;3;2;2
Helianthus annuus 'Fantasia Hybrid Mix';3730;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Fantasia Hybrid Mix;Helianthus annuus;501;false;0;0;false;false;;H;3343;3;2;2
Helianthus annuus 'Fun 'n Sun Hybrid Mix';3731;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Fun 'n Sun Hybrid Mix;Helianthus annuus;501;false;0;0;false;false;;H;3344;3;2;2
Helianthus annuus 'Go Bananas Hybrid';3732;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;150;215;30;45;;;1;12;-1;0;Helianthus;annuus;Go Bananas Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3345;3;2;2
Helianthus annuus 'Happy Face';3733;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;120;30;45;;;1;12;-1;0;Helianthus;annuus;Happy Face;Helianthus annuus;501;false;0;0;false;false;;H;3346;3;2;2
Helianthus annuus 'Honey Bear';3734;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;150;185;30;45;;;1;12;-1;0;Helianthus;annuus;Honey Bear;Helianthus annuus;501;false;0;0;false;false;;H;3347;3;2;2
Helianthus annuus 'Indian Blanket Hybrid';3735;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Indian Blanket Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3348;3;2;2
Helianthus annuus 'Jade Hybrid';3736;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Jade Hybrid;Helianthus annuus;501;false;0;0;false;false;;H;3349;3;2;2
Helianthus annuus 'Kid Stuff';3737;Common Sunflower;38;66;1000;5500;15;40;5000;99000;38;44;32;38;288;0;0;90;150;15;30;;;1;12;-1;0;Helianthus;annuus;Kid Stuff;Helianthus annuus;501;false;0;0;false;false;;H;3350;3;2;2
